date,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Target
1/3/2017 13:40,15.37,63.4,0.076,487.1,44.94,33.356962030000005
1/3/2017 13:50,15.49,63.46,0.075,480.4,45.25,33.271898730000004
1/3/2017 14:00,15.57,63.7,0.073,472.9,45.01,32.6278481
1/3/2017 14:10,15.48,63.76,0.075,465.8,44.23,32.69468354
1/3/2017 14:20,15.36,64.16,0.073,455.2,44.07,32.366582279999996
1/3/2017 14:30,15.35,64.19,0.074,443.9,43.33,32.26936709
1/3/2017 14:40,15.41,64.1,0.074,430.9,43.09,32.29367089
1/3/2017 14:50,15.36,65.23,0.075,415.4,43.03,32.20860759
1/3/2017 15:00,15.44,64.86,0.075,401.3,43.02,32.25113924
1/3/2017 15:10,15.48,64.1,0.075,385.4,45.37,32.56708861
1/3/2017 15:20,15.45,64.86,0.076,366.1,53.46,32.366582279999996
1/3/2017 15:30,15.44,64.93,0.074,348.4,72.7,32.33620253
1/3/2017 15:40,15.34,65.3,0.075,328.3,104.5,32.25721519
1/3/2017 15:50,15.3,65.83,0.075,306.7,155.7,31.983797470000003
1/3/2017 16:00,15.34,66.4,0.075,283.3,215.7,31.77721519
1/3/2017 16:10,15.34,66.83,0.071,259.9,256.6,31.874430380000003
1/3/2017 16:20,15.23,67.66,0.076,234.7,257.7,31.740759490000002
1/3/2017 16:30,15.18,67.73,0.075,208.8,240.7,32.1964557
1/3/2017 16:40,15.09,67.66,0.076,184.9,218.7,32.26329114
1/3/2017 16:50,14.96,66.19,0.077,160.4,193.2,32.68860759
1/3/2017 17:00,14.94,64.99,0.075,131.7,166.5,33.241518989999996
1/3/2017 17:10,14.89,65.45,0.073,115.7,142.4,34.66936709
1/3/2017 17:20,14.85,65.55,0.077,97.1,121.2,36.200506329999996
1/3/2017 17:30,14.78,65.82,0.075,77.8,98.6,39.06227848
1/3/2017 17:40,14.68,67.22,0.073,58.28,75.3,41.48658228
1/3/2017 17:50,14.51,68.26,0.077,26.56,31.14,42.312911390000004
1/3/2017 18:00,14.32,69.56,0.075,11.76,11.93,42.495189870000004
1/3/2017 18:10,14.14,70.9,0.076,6.804,6.887,42.75037975
1/3/2017 18:20,13.98,72.1,0.076,3.327,3.349,42.87189873
1/3/2017 18:30,13.86,73.0,0.074,1.014,1.087,42.99341772
1/3/2017 18:40,13.45,73.7,0.075,0.209,0.189,42.82329114
1/3/2017 18:50,12.2,77.3,0.076,0.059,0.115,42.677468350000005
1/3/2017 19:00,11.85,78.2,0.074,0.066,0.111,42.434430379999995
1/3/2017 19:10,11.53,79.0,0.078,0.073,0.093,42.67139241
1/3/2017 19:20,11.25,80.0,0.075,0.059,0.111,42.72
1/3/2017 19:30,11.12,80.5,0.074,0.073,0.115,42.68962025
1/3/2017 19:40,10.92,81.2,0.076,0.051,0.085,42.47696203
1/3/2017 19:50,10.93,81.3,0.079,0.059,0.074,42.28860759
1/3/2017 20:00,10.69,81.5,0.077,0.055,0.093,41.960506329999994
1/3/2017 20:10,10.39,81.5,0.078,0.088,0.089,42.41620253
1/3/2017 20:20,10.17,83.1,0.074,0.084,0.067,42.51949367
1/3/2017 20:30,10.03,82.9,0.075,0.081,0.1,42.31898734
1/3/2017 20:40,9.61,83.9,0.076,0.066,0.108,42.22177215
1/3/2017 20:50,9.71,84.2,0.075,0.062,0.096,42.033417719999996
1/3/2017 21:00,9.62,83.4,0.074,0.055,0.082,41.57164557
1/3/2017 21:10,9.49,83.5,0.073,0.037,0.111,40.97012658
1/3/2017 21:20,9.33,83.7,0.076,0.066,0.067,40.490126579999995
1/3/2017 21:30,9.23,83.9,0.074,0.059,0.1,39.87037975
1/3/2017 21:40,9.14,84.0,0.073,0.055,0.085,39.3478481
1/3/2017 21:50,9.11,83.8,0.073,0.081,0.078,38.9164557
1/3/2017 22:00,9.07,83.8,0.073,0.073,0.089,37.962531649999995
1/3/2017 22:10,9.0,83.9,0.072,0.051,0.108,37.30025316
1/3/2017 22:20,9.05,84.0,0.072,0.062,0.093,36.56506329
1/3/2017 22:30,8.98,83.6,0.073,0.062,0.059,35.750886079999994
1/3/2017 22:40,8.81,83.9,0.075,0.051,0.104,34.5356962
1/3/2017 22:50,8.72,84.0,0.076,0.062,0.115,33.65468354
1/3/2017 23:00,8.51,84.3,0.075,0.062,0.104,32.45772152
1/3/2017 23:10,8.52,85.0,0.075,0.073,0.078,31.68607595
1/3/2017 23:20,8.6,84.4,0.074,0.048,0.104,30.84759494
1/3/2017 23:30,8.49,84.5,0.077,0.04,0.159,30.06379747
1/3/2017 23:40,8.33,84.7,0.076,0.059,0.059,29.29822785
1/3/2017 23:50,8.5,84.7,0.073,0.077,0.059,28.55088608
1/4/2017 0:00,8.52,83.7,0.077,0.062,0.104,27.65772152
1/4/2017 0:10,8.63,83.5,0.073,0.044,0.111,27.15341772
1/4/2017 0:20,8.69,82.8,0.076,0.044,0.126,26.44253165
1/4/2017 0:30,8.77,82.3,0.075,0.055,0.082,26.053670890000003
1/4/2017 0:40,8.36,82.0,0.078,0.055,0.108,25.52506329
1/4/2017 0:50,8.17,82.7,0.075,0.062,0.111,24.79594937
1/4/2017 1:00,8.13,82.4,0.074,0.037,0.1,23.975696199999998
1/4/2017 1:10,8.14,82.3,0.074,0.073,0.093,23.56253165
1/4/2017 1:20,8.15,82.2,0.076,0.077,0.074,23.17974684
1/4/2017 1:30,8.33,82.2,0.075,0.062,0.082,23.0764557
1/4/2017 1:40,8.36,81.4,0.076,0.073,0.093,22.91848101
1/4/2017 1:50,8.23,80.7,0.076,0.059,0.089,22.77265823
1/4/2017 2:00,8.13,81.2,0.075,0.059,0.119,22.45063291
1/4/2017 2:10,8.04,81.2,0.075,0.066,0.115,22.23797468
1/4/2017 2:20,7.87,81.8,0.074,0.073,0.119,22.086075949999998
1/4/2017 2:30,7.91,81.8,0.078,0.07,0.111,21.75189873
1/4/2017 2:40,7.9,81.8,0.077,0.077,0.1,21.77012658
1/4/2017 2:50,7.88,81.6,0.077,0.077,0.13,21.745822779999997
1/4/2017 3:00,7.89,81.2,0.074,0.066,0.07,21.56962025
1/4/2017 3:10,7.94,81.2,0.074,0.062,0.13,21.393417720000002
1/4/2017 3:20,7.84,80.5,0.073,0.059,0.134,21.22936709
1/4/2017 3:30,7.59,80.4,0.076,0.07,0.115,21.11392405
1/4/2017 3:40,7.44,81.1,0.076,0.062,0.126,21.36303797
1/4/2017 3:50,7.59,81.0,0.082,0.044,0.111,21.308354429999998
1/4/2017 4:00,7.46,81.3,0.091,0.084,0.122,21.12
1/4/2017 4:10,6.991,82.5,0.086,0.084,0.108,21.053164560000003
1/4/2017 4:20,6.683,83.5,0.086,0.04,0.082,20.37873418
1/4/2017 4:30,6.447,84.1,0.087,0.062,0.108,19.47949367
1/4/2017 4:40,6.091,84.9,0.083,0.055,0.085,19.746835439999998
1/4/2017 4:50,5.88,85.9,0.083,0.055,0.111,19.66177215
1/4/2017 5:00,6.003,86.3,0.085,0.062,0.1,19.746835439999998
1/4/2017 5:10,5.904,86.7,0.085,0.062,0.119,20.08708861
1/4/2017 5:20,6.042,86.7,0.087,0.062,0.148,21.53316456
1/4/2017 5:30,5.976,86.8,0.085,0.077,0.119,21.81873418
1/4/2017 5:40,5.965,86.9,0.084,0.062,0.104,22.04962025
1/4/2017 5:50,6.025,87.1,0.085,0.081,0.137,22.86987342
1/4/2017 6:00,5.946,86.9,0.084,0.07,0.122,23.696202529999997
1/4/2017 6:10,5.795,86.9,0.086,0.07,0.085,23.878481009999998
1/4/2017 6:20,5.488,87.1,0.087,0.029,0.134,24.30987342
1/4/2017 6:30,5.352,87.1,0.083,0.051,0.148,24.34632911
1/4/2017 6:40,5.076,87.7,0.082,0.066,0.122,24.716962029999998
1/4/2017 6:50,5.291,88.3,0.09,0.033,0.13,24.716962029999998
1/4/2017 7:00,5.364,87.7,0.087,0.051,0.122,24.9721519
1/4/2017 7:10,5.393,87.8,0.087,0.048,0.111,24.91139241
1/4/2017 7:20,5.524,87.7,0.088,0.051,0.145,24.443544300000003
1/4/2017 7:30,5.576,87.4,0.091,0.07,0.137,24.03037975
1/4/2017 7:40,5.421,86.9,0.09,0.07,0.122,23.763037970000003
1/4/2017 7:50,5.336,86.7,0.089,0.11,0.119,23.605063289999997
1/4/2017 8:00,5.139,86.9,0.085,0.146,0.226,24.06683544
1/4/2017 8:10,5.01,87.2,0.09,0.878,0.816,24.63797468
1/4/2017 8:20,5.099,87.4,0.084,2.906,2.804,24.99037975
1/4/2017 8:30,4.917,87.5,0.09,6.456,6.283,25.482531650000002
1/4/2017 8:40,4.779,87.7,0.086,13.9,12.28,26.04151899
1/4/2017 8:50,4.873,87.8,0.089,47.75,22.59,26.47291139
1/4/2017 9:00,4.872,87.2,0.088,70.5,26.46,26.84962025
1/4/2017 9:10,5.009,86.9,0.084,92.6,31.27,27.70632911
1/4/2017 9:20,5.065,86.6,0.088,118.0,34.1,28.44151899
1/4/2017 9:30,5.218,86.3,0.089,145.1,34.58,28.89113924
1/4/2017 9:40,5.54,85.9,0.088,170.9,36.58,29.122025320000002
1/4/2017 9:50,5.738,84.7,0.089,196.1,37.53,28.59949367
1/4/2017 10:00,6.0,84.1,0.091,220.3,39.42,29.122025320000002
1/4/2017 10:10,6.271,83.0,0.09,248.3,39.09,29.13417722
1/4/2017 10:20,6.593,81.6,0.09,272.8,39.92,29.89974684
1/4/2017 10:30,6.933,81.2,0.09,297.3,40.57,30.50734177
1/4/2017 10:40,7.22,81.2,0.091,320.5,40.4,30.93265823
1/4/2017 10:50,7.54,81.0,0.091,343.3,39.4,31.266835439999998
1/4/2017 11:00,8.01,79.8,0.088,354.4,40.51,31.48556962
1/4/2017 11:10,8.57,79.0,0.088,384.7,40.3,31.77721519
1/4/2017 11:20,9.04,78.5,0.09,402.8,39.82,32.11139241
1/4/2017 11:30,9.6,77.3,0.09,420.1,39.15,32.615696199999995
1/4/2017 11:40,10.14,75.6,0.094,436.2,38.96,34.44455696
1/4/2017 11:50,10.8,73.5,0.089,451.6,37.73,34.438481010000004
1/4/2017 12:00,11.47,70.1,0.085,466.4,37.49,33.87341772
1/4/2017 12:10,12.0,67.75,0.086,477.0,37.37,33.98886076
1/4/2017 12:20,12.6,66.24,0.088,485.7,36.72,34.15898734
1/4/2017 12:30,13.19,65.44,0.086,492.7,36.75,34.44455696
1/4/2017 12:40,13.66,65.01,0.087,499.7,37.17,34.25620253
1/4/2017 12:50,13.92,63.81,0.086,503.9,37.24,34.116455699999996
1/4/2017 13:00,14.41,63.77,0.084,505.9,36.35,33.855189870000004
1/4/2017 13:10,14.86,61.6,0.087,508.4,36.78,33.703291140000005
1/4/2017 13:20,15.34,60.2,0.085,506.6,37.02,33.59392405
1/4/2017 13:30,16.13,58.43,0.085,503.5,38.74,33.18075949
1/4/2017 13:40,16.38,55.89,0.084,501.0,42.75,32.87088608
1/4/2017 13:50,17.05,55.46,0.087,486.7,45.15,32.810126579999995
1/4/2017 14:00,17.65,53.72,0.084,485.9,38.87,32.6764557
1/4/2017 14:10,17.55,50.78,0.082,468.6,43.49,32.43341772
1/4/2017 14:20,17.43,50.65,0.076,458.1,45.03,32.34227848
1/4/2017 14:30,17.4,53.26,0.077,448.2,46.62,32.506329109999996
1/4/2017 14:40,17.42,53.72,0.077,430.7,47.2,32.70683544
1/4/2017 14:50,17.49,56.59,0.077,418.2,45.45,32.48810127
1/4/2017 15:00,17.33,57.36,0.075,409.7,44.91,32.475949369999995
1/4/2017 15:10,17.23,59.17,0.075,391.1,50.26,32.59139241
1/4/2017 15:20,17.4,59.07,0.077,373.1,66.11,32.33620253
1/4/2017 15:30,17.38,59.6,0.077,354.9,96.9,32.22075949
1/4/2017 15:40,17.24,60.4,0.073,335.5,141.6,32.29367089
1/4/2017 15:50,17.07,61.2,0.073,314.5,199.9,31.983797470000003
1/4/2017 16:00,17.09,61.8,0.074,291.0,254.4,31.55240506
1/4/2017 16:10,17.3,61.47,0.075,266.4,281.1,31.40658228
1/4/2017 16:20,17.26,61.17,0.075,229.8,260.8,31.61316456
1/4/2017 16:30,17.36,61.04,0.077,211.4,249.6,31.692151900000002
1/4/2017 16:40,17.6,60.67,0.081,189.1,227.1,31.75291139
1/4/2017 16:50,17.57,59.83,0.077,160.3,195.4,31.67392405
1/4/2017 17:00,17.57,60.33,0.076,134.8,165.7,32.16607595
1/4/2017 17:10,17.24,61.83,0.074,112.0,138.9,33.27797468
1/4/2017 17:20,16.89,63.5,0.075,88.0,109.5,35.51392405
1/4/2017 17:30,16.35,66.23,0.073,71.1,89.7,38.33924051
1/4/2017 17:40,15.84,67.87,0.074,52.73,67.32,41.182784809999994
1/4/2017 17:50,15.44,69.54,0.073,27.54,32.7,42.17924051000001
1/4/2017 18:00,14.98,71.1,0.077,11.43,11.56,42.93873418
1/4/2017 18:10,14.57,72.3,0.079,7.03,7.05,43.30936709
1/4/2017 18:20,14.13,73.2,0.081,3.532,3.546,43.48556962
1/4/2017 18:30,13.22,75.6,0.083,1.142,1.22,43.13316456
1/4/2017 18:40,12.87,76.7,0.073,0.179,0.282,43.24253165
1/4/2017 18:50,12.43,77.4,0.073,0.106,0.089,43.187848100000004
1/4/2017 19:00,12.21,77.6,0.069,0.051,0.104,43.1635443
1/4/2017 19:10,12.06,78.1,0.075,0.044,0.093,43.145316460000004
1/4/2017 19:20,12.26,79.8,0.087,0.113,0.085,43.38835443
1/4/2017 19:30,13.39,79.2,0.086,0.106,0.078,42.59240506
1/4/2017 19:40,13.83,71.8,0.088,0.051,0.093,42.203544300000004
1/4/2017 19:50,13.83,67.63,0.09,0.07,0.067,42.39797468
1/4/2017 20:00,13.8,66.7,0.086,0.095,0.082,42.19746835
1/4/2017 20:10,13.72,66.66,0.088,0.077,0.108,42.50126582
1/4/2017 20:20,13.55,67.73,0.089,0.066,0.093,42.77468354
1/4/2017 20:30,13.44,68.2,0.083,0.04,0.104,42.65316456
1/4/2017 20:40,13.32,68.83,0.087,0.044,0.093,42.33721519
1/4/2017 20:50,13.1,69.16,0.084,0.07,0.056,41.83291139
1/4/2017 21:00,12.82,69.5,0.086,0.044,0.122,41.45620253
1/4/2017 21:10,12.49,70.5,0.081,0.113,0.074,41.05518987
1/4/2017 21:20,12.28,70.8,0.083,0.033,0.13,40.72101266
1/4/2017 21:30,12.09,71.3,0.083,0.051,0.096,40.21063291
1/4/2017 21:40,11.9,71.1,0.088,0.044,0.089,39.293164559999994
1/4/2017 21:50,11.36,72.2,0.083,0.07,0.119,38.62481013
1/4/2017 22:00,10.96,73.9,0.084,0.077,0.148,38.357468350000005
1/4/2017 22:10,10.58,75.5,0.086,0.062,0.07,37.531139239999995
1/4/2017 22:20,10.44,76.3,0.082,0.073,0.074,37.02683544
1/4/2017 22:30,10.59,76.3,0.08,0.066,0.13,36.18835443
1/4/2017 22:40,10.66,75.7,0.087,0.088,0.115,35.064303800000005
1/4/2017 22:50,10.57,75.9,0.085,0.07,0.122,34.323037969999994
1/4/2017 23:00,10.4,76.1,0.085,0.073,0.13,33.30227848
1/4/2017 23:10,10.27,75.9,0.085,0.095,0.137,32.34227848
1/4/2017 23:20,9.89,77.6,0.083,0.051,0.126,31.33974684
1/4/2017 23:30,9.64,77.9,0.083,0.051,0.096,30.34329114
1/4/2017 23:40,9.64,77.7,0.084,0.055,0.126,29.59594937
1/4/2017 23:50,9.46,78.0,0.086,0.081,0.141,28.70886076
1/5/2017 0:00,9.0,79.7,0.085,0.048,0.119,27.663797470000002
1/5/2017 0:10,8.81,80.4,0.089,0.037,0.096,26.715949369999997
1/5/2017 0:20,9.04,80.1,0.087,0.07,0.141,26.20556962
1/5/2017 0:30,9.21,78.5,0.084,0.088,0.134,25.622278480000002
1/5/2017 0:40,9.03,77.4,0.086,0.077,0.074,25.13012658
1/5/2017 0:50,8.9,77.8,0.083,0.051,0.148,24.54075949
1/5/2017 1:00,8.39,80.1,0.084,0.091,0.108,24.121518990000002
1/5/2017 1:10,8.45,80.1,0.085,0.059,0.115,23.81164557
1/5/2017 1:20,8.54,78.6,0.085,0.106,0.111,23.39848101
1/5/2017 1:30,8.26,79.9,0.087,0.07,0.145,23.02177215
1/5/2017 1:40,8.04,80.4,0.087,0.059,0.126,21.745822779999997
1/5/2017 1:50,7.85,81.7,0.086,0.099,0.115,21.253670890000002
1/5/2017 2:00,7.78,81.5,0.087,0.077,0.111,20.93772152
1/5/2017 2:10,7.76,80.9,0.083,0.091,0.115,21.43594937
1/5/2017 2:20,7.72,81.3,0.088,0.088,0.126,21.99493671
1/5/2017 2:30,7.9,80.9,0.087,0.066,0.13,21.75797468
1/5/2017 2:40,7.87,80.0,0.081,0.062,0.159,21.50278481
1/5/2017 2:50,7.73,80.4,0.086,0.084,0.159,21.393417720000002
1/5/2017 3:00,7.53,81.3,0.084,0.077,0.145,21.302278480000002
1/5/2017 3:10,7.52,81.0,0.084,0.07,0.204,21.35696203
1/5/2017 3:20,7.53,80.7,0.082,0.066,0.163,21.02278481
1/5/2017 3:30,7.68,79.2,0.081,0.088,0.104,21.01063291
1/5/2017 3:40,7.57,78.1,0.083,0.066,0.141,20.870886080000002
1/5/2017 3:50,7.44,77.0,0.083,0.051,0.148,20.88911392
1/5/2017 4:00,7.27,77.4,0.08,0.066,0.152,20.876962029999998
1/5/2017 4:10,7.16,78.4,0.087,0.081,0.122,20.84658228
1/5/2017 4:20,6.985,79.5,0.087,0.081,0.152,20.73721519
1/5/2017 4:30,6.902,79.6,0.088,0.084,0.108,20.83443038
1/5/2017 4:40,6.898,79.4,0.085,0.066,0.111,20.94987342
1/5/2017 4:50,6.982,77.8,0.086,0.059,0.111,20.94379747
1/5/2017 5:00,6.998,77.3,0.083,0.077,0.148,21.144303800000003
1/5/2017 5:10,7.31,76.7,0.083,0.07,0.137,21.24759494
1/5/2017 5:20,7.36,75.1,0.086,0.07,0.141,21.44202532
1/5/2017 5:30,7.03,76.0,0.083,0.04,0.141,21.55746835
1/5/2017 5:40,6.8,78.0,0.085,0.055,0.167,21.92202532
1/5/2017 5:50,6.922,76.7,0.085,0.077,0.119,22.40202532
1/5/2017 6:00,6.923,72.5,0.087,0.062,0.1,23.17974684
1/5/2017 6:10,7.05,71.9,0.085,0.084,0.115,23.59898734
1/5/2017 6:20,7.02,72.9,0.084,0.066,0.134,23.75088608
1/5/2017 6:30,7.1,73.4,0.086,0.051,0.134,24.22481013
1/5/2017 6:40,6.894,73.7,0.083,0.081,0.093,24.58329114
1/5/2017 6:50,6.438,79.3,0.085,0.051,0.119,24.61367089
1/5/2017 7:00,5.973,80.6,0.089,0.066,0.141,24.43139241
1/5/2017 7:10,5.967,79.9,0.085,0.07,0.119,24.77164557
1/5/2017 7:20,6.344,77.0,0.086,0.051,0.1,24.328101269999998
1/5/2017 7:30,6.165,78.9,0.088,0.07,0.111,24.419240509999998
1/5/2017 7:40,5.944,81.2,0.087,0.077,0.152,24.10329114
1/5/2017 7:50,5.915,81.8,0.088,0.066,0.163,23.81772152
1/5/2017 8:00,5.852,81.7,0.086,0.187,0.26,24.121518990000002
1/5/2017 8:10,6.054,81.1,0.085,0.922,0.86,24.558987339999998
1/5/2017 8:20,5.695,82.1,0.087,3.052,2.752,25.31240506
1/5/2017 8:30,5.731,83.2,0.086,6.559,6.446,25.725569619999998
1/5/2017 8:40,5.814,83.1,0.085,13.12,11.54,26.053670890000003
1/5/2017 8:50,5.33,81.5,0.085,51.16,24.26,26.22379747
1/5/2017 9:00,5.578,78.6,0.084,75.1,25.83,27.15341772
1/5/2017 9:10,6.087,75.2,0.085,98.3,26.97,27.572658230000002
1/5/2017 9:20,6.135,74.6,0.085,123.0,29.01,28.06481013
1/5/2017 9:30,5.959,75.5,0.082,148.3,30.93,29.00050633
1/5/2017 9:40,6.549,73.7,0.082,174.2,32.3,29.19493671
1/5/2017 9:50,6.844,71.2,0.085,200.3,33.84,29.47443038
1/5/2017 10:00,7.12,69.32,0.085,227.2,34.92,29.58987342
1/5/2017 10:10,7.5,66.81,0.086,252.9,36.09,29.766075949999998
1/5/2017 10:20,8.16,65.28,0.086,277.7,37.37,30.41620253
1/5/2017 10:30,8.7,62.64,0.086,300.1,38.78,31.218227849999998
1/5/2017 10:40,8.82,65.24,0.084,322.5,40.38,31.55240506
1/5/2017 10:50,9.13,64.67,0.087,344.2,42.41,31.90481013
1/5/2017 11:00,9.73,63.47,0.086,365.7,44.35,31.98987342
1/5/2017 11:10,10.31,63.71,0.083,384.3,45.19,32.29367089
1/5/2017 11:20,10.92,62.44,0.085,401.8,45.14,32.494177220000005
1/5/2017 11:30,11.58,59.17,0.086,419.3,44.21,32.77367089
1/5/2017 11:40,12.02,59.0,0.086,433.4,45.06,32.90734177
1/5/2017 11:50,12.61,60.1,0.084,447.5,45.84,32.79189873
1/5/2017 12:00,13.33,61.37,0.084,459.9,46.63,32.68253165
1/5/2017 12:10,14.15,62.6,0.085,468.9,47.67,33.1443038
1/5/2017 12:20,14.53,61.74,0.084,479.2,48.59,33.642531649999995
1/5/2017 12:30,14.93,59.53,0.085,483.6,49.94,33.770126579999996
1/5/2017 12:40,15.46,57.7,0.085,488.2,51.74,33.41772152
1/5/2017 12:50,15.9,57.5,0.082,492.2,52.85,33.618227850000004
1/5/2017 13:00,16.26,57.93,0.084,494.6,53.51,33.51493671
1/5/2017 13:10,16.33,59.37,0.082,495.7,53.52,33.90379747
1/5/2017 13:20,16.5,59.2,0.083,494.3,55.24,33.69113924
1/5/2017 13:30,16.7,59.2,0.082,494.8,58.49,33.59392405
1/5/2017 13:40,17.01,57.9,0.082,473.2,59.77,33.575696199999996
1/5/2017 13:50,17.14,57.23,0.086,480.6,59.52,33.211139239999994
1/5/2017 14:00,17.25,57.33,0.081,470.4,62.08,33.02278481
1/5/2017 14:10,17.3,57.3,0.085,463.8,61.4,33.01670886
1/5/2017 14:20,17.55,56.83,0.086,452.8,63.12,32.82227848
1/5/2017 14:30,17.64,55.89,0.085,441.8,64.3,32.55493671
1/5/2017 14:40,17.75,56.13,0.082,429.9,65.59,32.45772152
1/5/2017 14:50,17.9,55.43,0.085,411.4,66.28,32.29974684
1/5/2017 15:00,18.06,54.26,0.087,392.7,70.2,32.1356962
1/5/2017 15:10,18.2,53.29,0.088,372.2,81.6,32.20860759
1/5/2017 15:20,18.09,53.86,0.089,358.8,106.7,31.92911392
1/5/2017 15:30,18.4,53.52,0.088,327.3,144.8,31.80151899
1/5/2017 15:40,18.22,52.65,0.089,265.6,161.9,32.02025316
1/5/2017 15:50,18.34,52.42,0.086,295.5,236.0,31.86227848
1/5/2017 16:00,17.96,50.78,0.081,212.4,208.6,31.66177215
1/5/2017 16:10,17.33,51.38,0.079,183.4,195.5,31.692151900000002
1/5/2017 16:20,17.06,52.25,0.076,217.7,245.4,31.64962025
1/5/2017 16:30,17.09,52.32,0.076,191.7,220.1,31.418734179999998
1/5/2017 16:40,16.9,52.22,0.076,177.7,208.0,31.740759490000002
1/5/2017 16:50,16.85,52.78,0.074,153.9,182.3,32.117468349999996
1/5/2017 17:00,16.58,54.96,0.076,126.4,150.3,32.46379747
1/5/2017 17:10,16.29,56.19,0.077,54.02,60.8,33.6121519
1/5/2017 17:20,16.07,57.29,0.075,80.8,97.1,35.775189870000005
1/5/2017 17:30,15.9,58.32,0.077,50.62,60.16,38.81316456
1/5/2017 17:40,15.71,58.66,0.075,27.97,32.23,41.14025316
1/5/2017 17:50,15.62,59.16,0.079,29.67,34.37,42.58025316
1/5/2017 18:00,15.15,61.53,0.083,17.81,18.68,43.24860759
1/5/2017 18:10,14.47,62.46,0.09,8.26,8.61,43.33367089
1/5/2017 18:20,14.21,63.53,0.091,3.239,3.356,43.66177215
1/5/2017 18:30,13.91,64.66,0.087,0.875,0.905,43.83189873
1/5/2017 18:40,13.8,65.03,0.088,0.154,0.189,43.7164557
1/5/2017 18:50,13.44,65.56,0.088,0.055,0.152,43.6435443
1/5/2017 19:00,13.19,66.46,0.083,0.051,0.126,43.7043038
1/5/2017 19:10,12.81,67.96,0.073,0.04,0.145,43.71037975
1/5/2017 19:20,12.47,70.1,0.081,0.062,0.108,43.81974684
1/5/2017 19:30,12.51,70.4,0.071,0.077,0.096,43.2364557
1/5/2017 19:40,12.14,71.4,0.075,0.095,0.07,43.072405059999994
1/5/2017 19:50,11.95,72.4,0.069,0.055,0.082,42.82936709
1/5/2017 20:00,11.86,72.8,0.076,0.055,0.108,42.91443038
1/5/2017 20:10,11.51,73.6,0.088,0.062,0.119,43.04810127
1/5/2017 20:20,11.26,74.2,0.085,0.062,0.093,43.187848100000004
1/5/2017 20:30,10.98,76.2,0.074,0.059,0.137,43.102784809999996
1/5/2017 20:40,10.91,76.8,0.077,0.048,0.1,42.89012657999999
1/5/2017 20:50,10.68,78.5,0.074,0.048,0.119,42.58632911
1/5/2017 21:00,10.85,78.6,0.077,0.055,0.104,41.924050629999996
1/5/2017 21:10,11.0,79.7,0.088,0.077,0.108,41.57772152
1/5/2017 21:20,11.53,81.7,0.086,0.059,0.119,41.13417722
1/5/2017 21:30,12.17,80.6,0.092,0.051,0.13,40.253164559999995
1/5/2017 21:40,11.85,78.9,0.087,0.048,0.13,39.366075949999995
1/5/2017 21:50,11.28,79.9,0.085,0.044,0.108,39.11088607999999
1/5/2017 22:00,10.58,81.6,0.082,0.062,0.089,38.32101266
1/5/2017 22:10,10.47,83.1,0.084,0.055,0.134,37.97468354
1/5/2017 22:20,10.84,82.7,0.085,0.059,0.119,37.26987342
1/5/2017 22:30,10.79,80.7,0.09,0.062,0.13,36.58329114
1/5/2017 22:40,10.43,81.7,0.087,0.059,0.126,35.96962025
1/5/2017 22:50,10.08,82.9,0.088,0.066,0.134,35.17974684
1/5/2017 23:00,10.0,82.7,0.085,0.07,0.122,34.177215190000005
1/5/2017 23:10,9.81,83.2,0.085,0.07,0.167,33.271898730000004
1/5/2017 23:20,9.75,83.4,0.085,0.066,0.141,32.42734177
1/5/2017 23:30,9.46,83.6,0.084,0.062,0.145,31.394430380000003
1/5/2017 23:40,9.09,84.6,0.085,0.033,0.145,30.42227848
1/5/2017 23:50,9.11,84.8,0.088,0.033,0.156,29.57164557
1/6/2017 0:00,8.96,84.9,0.082,0.07,0.145,28.623797470000003
1/6/2017 0:10,8.91,85.6,0.084,0.062,0.119,28.14987342
1/6/2017 0:20,8.85,85.5,0.086,0.044,0.178,27.578734179999998
1/6/2017 0:30,8.86,85.6,0.086,0.059,0.115,26.873924050000003
1/6/2017 0:40,8.88,85.7,0.083,0.051,0.159,26.102278480000003
1/6/2017 0:50,8.78,85.5,0.082,0.073,0.134,25.70734177
1/6/2017 1:00,8.7,85.5,0.084,0.059,0.13,25.045063289999998
1/6/2017 1:10,8.57,85.8,0.085,0.073,0.126,24.37063291
1/6/2017 1:20,8.52,86.1,0.088,0.051,0.193,24.07898734
1/6/2017 1:30,8.39,86.7,0.085,0.073,0.126,23.65367089
1/6/2017 1:40,8.41,86.8,0.084,0.081,0.126,23.5443038
1/6/2017 1:50,8.46,87.0,0.088,0.084,0.163,23.11898734
1/6/2017 2:00,8.31,86.6,0.085,0.077,0.171,23.052151900000002
1/6/2017 2:10,8.13,86.7,0.083,0.059,0.171,22.663291140000002
1/6/2017 2:20,7.88,87.4,0.083,0.066,0.148,22.23189873
1/6/2017 2:30,7.91,87.5,0.081,0.095,0.134,21.99493671
1/6/2017 2:40,8.01,87.4,0.083,0.081,0.13,21.83696203
1/6/2017 2:50,8.22,87.6,0.086,0.062,0.134,21.97063291
1/6/2017 3:00,8.38,87.0,0.087,0.059,0.152,21.988860759999998
1/6/2017 3:10,8.43,86.8,0.089,0.059,0.171,22.01316456
1/6/2017 3:20,8.14,87.1,0.084,0.055,0.141,21.78835443
